item name中文,model name中文,price,image url,product link,二级类目,三级类目,四级类目,邀请码,model id,final_1688_link,price judge,销售优先级,itemid,最大价格,销售优先级,该款式有sku数,是否有高价品加投资源,是否为重抛货,是否重点招募
水晶吸顶灯，单层，星空效果，多色LED表面安装，18W/24W/25W/36W,1A Redondo 25W - 39厘米 x 39厘米,17.41,https://cf.shopee.com.br/file/br-11134207-81z1k-mhkkte9vlybncc,http://shopee.com.br/product/404017629/22492801178,灯光,室内固定照明-水晶灯,水晶灯,IVCN202608207143,2.38797E+11,https://detail.1688.com/offer/1041029939484.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf89a7417847028603051929e0c34&token=hyoPxfnhnFmYtoS9OjTUbF0ZhBfA7pbjBpzR4btWAd1eoxUTnhARFQsTxIUi62Sb,P1,高销售优先级,22492801178,17.41,高销售优先级,1,是,否,是
【100个装】MASACOS 12英寸 3.2克 高级加厚乳胶气球 复古粉彩派对装,100个中蓝色 S1013,8.08,https://cf.shopee.com.my/file/my-11134207-820l6-mr2fsg3hznrgf6,http://shopee.com.my/product/10867546/17693993180,派对用品,气球,,IVCN202608205083,2.31403E+11,https://detail.1688.com/offer/656708758407.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,中高销售优先级,17693993180,8.08,高销售优先级,4,否,否,是
8057 可调节落地灯，大理石底座，适用于客厅、阅读室、餐厅、沙发、卧室和家居装饰,所以,366.19,https://cf.shopee.com.br/file/br-11134207-7r98o-m4y1x9wp70b4b4,http://shopee.com.br/product/626871159/23592919185,灯光,室内移动照明,台灯/落地灯/夹子灯/学习灯/小夜灯,IVCN202608208249,1.29645E+11,https://detail.1688.com/offer/654230320800.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,23592919185,366.19,高销售优先级,1,是,否,是
蘑菇造型木质LED夜灯，可调光，可充电，触摸开关，蘑菇形状灯,浅色 - 大号,32,https://cf.shopee.com.br/file/br-11134207-820lm-mma6otq7xwxw6a,http://shopee.com.br/product/1729908507/58257666215,灯光,室内移动照明,台灯/落地灯/夹子灯/学习灯/小夜灯,IVCN202608206873,1.29656E+11,https://detail.1688.com/offer/735503780111.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,中高销售优先级,58257666215,32,高销售优先级,1,是,否,是
太阳能壁灯，2-10个套装，防水(IP65)，暖白光，6、8或10个LED灯珠,10 个 LED，套件 8 和,94.61,https://cf.shopee.com.br/file/cn-11134207-820l4-mf95g060lafg00,http://shopee.com.br/product/1584386106/29993124923,灯光,太阳能灯,太阳能壁灯,IVCN202608203841,3.4095E+11,https://detail.1688.com/offer/947629456946.html?spm=a26352.b28411319%2F2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=0eab4879603c4c2f8efad4416c313589&sessionid=97a52103adc04dddac6c5a1812326bc9&version=0,P0,高销售优先级,29993124923,94.61,高销售优先级,11,是,否,是
20个亚克力水晶手提箱派对礼品，适用于派对、生日、儿童活动,20个亚克力水晶手提箱派对礼品，适用于派对、生日、儿童活动,54.62,https://cf.shopee.com.br/file/br-11134207-820lf-mm9pwozjxwxzc1,http://shopee.com.br/product/1225422954/22098676384,派对用品,其他的,,IVCN202608208593,2.09609E+11,https://detail.1688.com/offer/724399491331.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0bbb04ba17573277049807755e0c66&token=16yTLqg%2FWhXpYgaFRhPHa580%2BZTI4xHzrfRG5Z6M9TZDH54AIibvIPESFi3%2Frfcx&tracelog=cps&clickid=ea64b33ddce90747293725bf5e9a58c2&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDCC953C153699819B3EFCC6E8E09029140E056D9A16380D26CD7B661765BC64D2D7EEF6D6099BA67CE089F770C23C101B743903BE85D7E1C074A3BFB0EC7E596FF6143E8EEA254DE14975D02BD921A9427A544A5AA04151C6064C505913D413070504EC52EA7CE05008C714039DF1ECE3DC068CF378CAC29D18F27DE90A3C7BC4B7942BE59324D39E7%26cbu_cps_trace_flag%3Dwrite,P0,高销售优先级,22098676384,54.62,高销售优先级,1,是,否,是
10个12W嵌入式LED吸顶面板灯套装，方形，冷白光6500K，双电压，LED石膏板灯，带驱动器,套件 10,44.69,https://cf.shopee.com.br/file/br-11134207-81z1k-mhkm6icolxc356,http://shopee.com.br/product/1551657926/58201140895,灯光,室内固定照明-其他,筒灯/射灯/镶嵌灯/轨道灯/壁灯/镜前灯/橱窗灯,IVCN202608205863,2.28796E+11,https://detail.1688.com/offer/539601222063.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,58201140895,44.69,高销售优先级,1,是,否,是
RANDY SAR LED 太阳能灯，3 种颜色，IP65 防水，照明时间超过 18 小时，可连续使用 365 天，快速充电，A 级电池，1 年保修。,DW-SAR200 200W 12AH,70.19,https://cf.shopee.co.th/file/th-11134207-7ra0m-mc92sr9asibj97,http://shopee.co.th/product/300620623/22318721685,灯光,太阳能灯,太阳能投光灯,IVCN202608208069,2.75733E+11,https://detail.1688.com/offer/805939506586.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=070389c7192a4696af221f70e8706ed5&sessionid=76c926219e9949ebad2effa4e9edbc48,P1,高销售优先级,22318721685,70.19,高销售优先级,1,是,否,是
松下 10W/20W/30W/50W LED 迷你泛光灯 2G/射灯,20瓦，暖白光 3000K,19.5,https://cf.shopee.com.my/file/d6a7db57a7009b63342381008ecb4426,http://shopee.com.my/product/199218/21112397362,灯光,室内固定照明-其他,筒灯/射灯/镶嵌灯/轨道灯/壁灯/镜前灯/橱窗灯,IVCN202608205327,2.00703E+11,https://detail.1688.com/offer/806368383670.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0b0846ae17582480301574472e0d0d&token=NK03PDs7uM3ac78MfKLYx%2FHAoYKXfp%2BCaA%2Bxwgf7vJyTtV9%2BTMsWRQeCrtWTMrrI&tracelog=cps&clickid=021a43f484f722de7999f91f0305c06a&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC31BEBF93134A5E855DF96BD0C7F1EAED718DB49D43B6DF26CC6F5316BEA5D89D7EEF6D6099BA67CE089F770C23C101B741940BB035BBCB3378A044FB42DC054024742E256167206D8A021B0AA8EEE98556A7933240D51B51FBCBDE1D394E2D72FCF1D106DD852777A6D22F36387C7F7A6EED8CB03D8A4D67B6A09CC3C91BC0A4F2EFD817637026D4CAA084DAE1C3CCEF%26cbu_cps_trace_flag%3Dwrite,P1,中高销售优先级,21112397362,19.5,高销售优先级,1,是,否,是
无限黑色三灯工业吊灯,所以,72.4,https://cf.shopee.com.br/file/br-11134207-7qukw-lirkl2b3vvhxb2,http://shopee.com.br/product/991406653/22791129091,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608207283,1.99137E+11,https://detail.1688.com/offer/900767847987.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,高销售优先级,22791129091,72.4,高销售优先级,1,是,否,是
易于更换灯泡***户外壁灯，防雨，包含GU10 7w LED灯泡插座，可直接连接到220v家用电源。,两个正方形边 + 暖光,44.64,https://cf.shopee.co.th/file/th-11134207-7r990-lx83a6jlm4zz3a,http://shopee.co.th/product/76261845/9660504176,灯光,室内固定照明-其他,筒灯/射灯/镶嵌灯/轨道灯/壁灯/镜前灯/橱窗灯,IVCN202608207305,1.78287E+11,https://detail.1688.com/offer/901911646095.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,9660504176,44.64,高销售优先级,1,否,否,是
亚克力水晶吊灯 - 40x40 镜面不锈钢奢华款，适用于客厅或卧室,亚克力水晶吊灯 - 40x40 镜面不锈钢奢华款，适用于客厅或卧室,165.54,https://cf.shopee.com.br/file/br-11134207-820lo-mnt49aj2roqqed,http://shopee.com.br/product/513677097/21998545473,灯光,室内固定照明-水晶灯,水晶灯,IVCN202608207979,2.39369E+11,https://detail.1688.com/offer/649079696499.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23down-br.img.susercontent.com&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,21998545473,165.54,高销售优先级,1,是,否,是
一套5支个性化LED泡沫棒，适用于派对、舞会、毕业典礼、生日、俱乐部活动、拍照等场合。,一套5支个性化LED泡沫棒，适用于派对、舞会、毕业典礼、生日、俱乐部活动、拍照等场合。,22.87,https://cf.shopee.com.br/file/br-11134207-820lu-mq692izumm8127,http://shopee.com.br/product/807065707/22698228165,派对用品,其他的,,IVCN202608205433,1.59782E+11,https://detail.1688.com/offer/957508691207.html?spm=a26352.b28411319/2508.0.0,P1,中高销售优先级,22698228165,22.87,高销售优先级,1,是,否,是
室内装饰落地灯 美容院转角灯 客厅卧室轻奢灯,21件（可调光）,66.04,https://cf.shopee.ph/file/ph-11134207-7rasf-m0pnw2a8agkubd,http://shopee.ph/product/607130074/25917670602,灯光,室内移动照明,台灯/落地灯/夹子灯/学习灯/小夜灯,IVCN202608204025,1.47482E+11,https://detail.1688.com/offer/1001700604402.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,25917670602,66.04,高销售优先级,1,是,是,是
10个、20个、30个和50个装透明泡泡气球套装，带水晶灯，适用于派对和活动，24英寸（60厘米）,套装包含10个LED气球和电池,40.06,https://cf.shopee.com.br/file/br-11134207-7r98o-m60cx9va1hv624,http://shopee.com.br/product/258322024/22098209889,派对用品,气球,,IVCN202608204375,1.39649E+11,https://detail.1688.com/offer/738648913366.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,22098209889,40.06,高销售优先级,4,是,否,是
用于橱柜或抽屉安装的红外传感器开关，直流12-24VDC,白色的,14.12,https://cf.shopee.co.th/file/th-11134207-7rasd-m5fhgluaqzvu62,http://shopee.co.th/product/47402571/6536074684,灯光,灯具配件,灯带配件/控制器,IVCN202608205973,38884854883,https://detail.1688.com/offer/634409099647.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,6536074684,14.12,高销售优先级,1,是,否,是
2/6个应急灯套装，应急灯，50瓦，双电压,含6个灯泡的套装,154.53,https://cf.shopee.com.br/file/br-11134207-81z1k-mionk7u6dgqu2a,http://shopee.com.br/product/1663144099/58252412820,灯光,户外出行灯,头灯/手电筒/电棒灯/便携灯/露营灯/应急灯,IVCN202608208543,2.09184E+11,https://detail.1688.com/offer/834731790154.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i34&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,58252412820,154.53,高销售优先级,1,是,否,是
HF-SD04 四件套太阳能射灯 3000K 太阳能花园插地灯,SD04，4盏灯,71.56,https://cf.shopee.co.th/file/th-11134207-81zth-merdxm0k5dkx6b,http://shopee.co.th/product/90305/25661274634,灯光,太阳能灯,太阳能投光灯,IVCN202608204913,2.22491E+11,https://detail.1688.com/offer/679780351455.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=3478b6274ed0497f8a385026c3254427&sessionid=8ce61d8b295643408ff597fc5ab8a2a0,P1,高销售优先级,25661274634,71.56,高销售优先级,1,是,否,是
5个装LED面板吸顶灯，25瓦，表面安装，方形/圆形可选，冷白光6500K，暖白光3000K，中性白光4000K,方形，冷白光 6500K,65.33,https://cf.shopee.com.br/file/br-11134207-7r98o-m0t0j7cp67j433,http://shopee.com.br/product/751381461/23097891823,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608208141,1.69402E+11,https://detail.1688.com/offer/728676149074.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=2e33b3f47ada4b89a53b2b3d11eb67dd&sessionid=5ab37390f09847b099ad685f6d7f4fb4,P1,高销售优先级,23097891823,65.33,高销售优先级,1,是,否,是
35 个个性化礼品袋，Safari 动物水彩混合面料，M2（15x20）,35 个个性化礼品袋，Safari 动物水彩混合面料，M2（15x20）,44.91,https://cf.shopee.com.br/file/br-11134201-7r98o-md0n9s01d79d70,http://shopee.com.br/product/428466817/23992975280,派对用品,其他的,,IVCN202608206371,1.09719E+11,#N/A,P2,中高销售优先级,23992975280,44.91,高销售优先级,1,是,否,是
50个透明泡泡气球，24英寸，高级派对装饰,50个透明泡泡气球，24英寸，高级派对装饰,18.15,https://cf.shopee.com.br/file/sg-11134201-7rfhu-m9kfvnddtz818d,http://shopee.com.br/product/1515848030/23093972622,派对用品,气球,,IVCN202608206351,2.29422E+11,https://detail.1688.com/offer/708843296293.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417606114305445626e186d&token=M4fnPkoMTq2esHyUGVDpEO1AHP1zvLqJLac6vRl%2B4l9oMe8uzDhWIriZPlKoQPw%2F,P0,高销售优先级,23093972622,18.15,高销售优先级,1,是,否,是
800W集成式太阳能路灯，带智能光传感器和IP65防水等级,800W集成式太阳能路灯，带智能光传感器和IP65防水等级,187.89,https://cf.shopee.vn/file/vn-11134207-81ztc-mp3hkun1m51d11,http://shopee.vn/product/443985848/52151226701,灯光,太阳能灯,太阳能路灯,IVCN202608207455,3.07146E+11,https://detail.1688.com/offer/919745930855.html?lang=zh&kjSource=pc&fromkv=refer%3AHVDFOR2TGRCFGTSGKJLUWVCDKFGDINCUINHUUWCHKEZFIU2NLJIUQQJSKRFVQM2NJ5BEMV2LGZGFQTRVLJDUSVJTIZGUMWSHI4ZEGN2HIUZVIT2NLJKEQQJUIRBU2SSVI5GVSRCDLAZTGUCVHU6T2PJ5JU111111&bizType=saasTool&customerId=alipriceLP,P1,高销售优先级,52151226701,187.89,高销售优先级,1,是,否,是
现代LED吊灯，适用于厨房、吧台、餐厅等场所。,黑色的,142.64,https://cf.shopee.ph/file/ph-11134207-820ld-mo678ingpe6ed3,http://shopee.ph/product/788594468/41101828342,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608206407,3.00149E+11,https://detail.1688.com/offer/709470306755.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,41101828342,142.64,高销售优先级,1,是,是,是
6-12副彩色霓虹太阳镜套装，适合派对、婚礼、锐舞派对和夜店等场合。,矩形模型，12 个单元,36.9,https://cf.shopee.com.br/file/br-11134207-820ma-mpwmngwe5kar88,http://shopee.com.br/product/360103072/19997677848,派对用品,其他的,,IVCN202608206959,1.1987E+11,https://detail.1688.com/offer/563727360598.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,19997677848,36.9,高销售优先级,1,是,否,是
SM2 D75 LED嵌入式射灯，具有高防眩光CRI>98，白色外壳和黑色反射器。,36°，75mm 开孔，12W 中性灯泡，4000K,14.94,https://cf.shopee.vn/file/vn-11134207-81ztc-mq461nnazkea9f,http://shopee.vn/product/579270289/24871702822,灯光,室内固定照明-其他,筒灯/射灯/镶嵌灯/轨道灯/壁灯/镜前灯/橱窗灯,IVCN202608204549,4.01139E+11,https://detail.1688.com/offer/717529680381.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,24871702822,14.94,高销售优先级,1,是,否,是
BRITZ 人体感应 LED 夜灯 / 自动人体感应器 [ 3 种模式 ],BR-NL102Mx2pc,27.77,https://cf.shopee.sg/file/sg-11134207-7rau6-majo7axgdaa918,http://shopee.sg/product/239814281/22438658238,灯光,室内移动照明,台灯/落地灯/夹子灯/学习灯/小夜灯,IVCN202608205141,2.65255E+11,https://detail.1688.com/offer/987334714509.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2146938717854841868181014e0be3&token=LptzUQa3QBi%2B2vBt1BjASSxH1N9Aidj6e90sIJ5JzSnFfoGuWZGRAQ43zAjdzzjV,P0,高销售优先级,22438658238,27.77,高销售优先级,1,是,否,是
ATH LIGHTING 太阳能吸顶灯，高功率可充电灯 300W 400W 500W 带遥控器,300W LED灯条，5730 LED,49.09,https://cf.shopee.vn/file/vn-11134207-7r98o-lwnsje4kk06307,http://shopee.vn/product/577843972/23627283698,灯光,太阳能灯,太阳能吸顶灯/高棚灯,IVCN202608206109,59264101391,#N/A,P2,高销售优先级,23627283698,49.09,高销售优先级,2,是,否,是
乡村风格木质吊灯，配剑麻绳，直径30厘米,乡村风格木质吊灯，配剑麻绳，直径30厘米,28.68,https://cf.shopee.com.br/file/br-11134207-820ld-mqo1onxbdcld63,http://shopee.com.br/product/319951034/5358297687,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608204329,61461405326,https://detail.1688.com/offer/981481019944.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,5358297687,28.68,高销售优先级,1,是,否,是
GeeParty - “生日快乐”恐龙主题儿童派对装饰生日横幅,GeeParty - “生日快乐”恐龙主题儿童派对装饰生日横幅,4.5,https://cf.shopee.com.br/file/cn-11134211-7ras8-mdohewe520ab08,http://shopee.com.br/product/1388464725/26974563808,派对用品,背景幕布和横幅,,IVCN202608207475,89744423325,https://detail.1688.com/offer/772629548757.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,26974563808,4.5,高销售优先级,1,否,否,是
一套5个绳索吊灯，每根长1米，配5个琥珀色灯丝灯泡ST64，双电压110V/220V，复古装饰风格,一套5个绳索吊灯，每根长1米，配5个琥珀色灯丝灯泡ST64，双电压110V/220V，复古装饰风格,69.43,https://cf.shopee.com.br/file/br-11134207-820m6-mpce8q37e51ce4,http://shopee.com.br/product/897524712/23693248315,灯光,灯泡/灯管,灯泡/灯管,IVCN202608205023,2.39409E+11,https://detail.1688.com/offer/942942133709.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,23693248315,69.43,高销售优先级,1,是,否,是
圣诞树 2.40米 1450根树枝 / 3.00米 1750根树枝,240厘米 - 1450个分支,296.5,https://cf.shopee.com.br/file/sg-11134201-7rdvq-mddk8ke4k25iba,http://shopee.com.br/product/1194257727/23298784136,派对用品,其他的,,IVCN202608204469,1.79719E+11,https://detail.1688.com/offer/840861927595.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2,P0,高销售优先级,23298784136,296.5,高销售优先级,4,是,否,是
电视/电脑显示器 LED 背光灯带，带摄像头，9.8-16.4 英尺灯条，可通过 App 调光，适用于 20-85 英寸显示器,5米，适用于64-85英寸,75.98,https://cf.shopee.ph/file/ph-11134207-820l8-mp1y993r8vez46,http://shopee.ph/product/696769479/23380997932,灯光,装饰圆形灯,灯串/灯带/窗帘灯/装饰灯/舞台,IVCN202608205781,3.20799E+11,https://detail.1688.com/offer/996475440619.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b0fdc4f17799633659958973e0ef2&token=9b4%2FZvM7mp%2FQOEgi7yPk5jUCr2gQ66ZY%2ByFgIZ%2Bmh34%2BWm5XsI1bzXRZZm47lE0V,P0,高销售优先级,23380997932,75.98,高销售优先级,2,是,是,是
30份婴儿派对小礼物——淡紫色和绿色迷你泰迪熊空气清新剂,蓝色和粉色 同一广告,2.63,https://cf.shopee.com.br/file/br-11134207-7r98s-lmd7v1291r8rbe,http://shopee.com.br/product/324215035/22392484784,派对用品,其他的,,没发邀请码,1.89589E+11,#N/A,P2,中高销售优先级,22392484784,2.63,高销售优先级,2,是,否,是
30个玻璃果酱罐，40毫升，派对礼品，金色盖子,30个玻璃果酱罐，40毫升，派对礼品，金色盖子,21.34,https://cf.shopee.com.br/file/sg-11134201-7rat0-maob9wnv6d4zad,http://shopee.com.br/product/1227755863/19398189969,派对用品,其他的,,IVCN202608205613,2.29423E+11,https://detail.1688.com/offer/631481927851.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,19398189969,21.34,高销售优先级,1,否,否,是
